name,video_path,feature_path,status,frames_total,frames_used,feat_dim,message
stu8_63.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu8_63.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu8_63.npy,ok,1800,1800,51,
stu3_62.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu3_62.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu3_62.npy,ok,1078,1078,51,
stu8_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu8_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu8_69.npy,ok,1229,1229,51,
stu7_63.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu7_63.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu7_63.npy,ok,1558,1558,51,
stu7_64.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu7_64.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu7_64.npy,ok,1032,1032,51,
train3948.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/train3948.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/train3948.npy,ok,300,204,51,
stu4_61.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu4_61.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu4_61.npy,ok,1620,1620,51,
stu8_59.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu8_59.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu8_59.npy,ok,1200,1200,51,
stu6_58.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu6_58.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu6_58.npy,ok,375,375,51,
stu10_65.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu10_65.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu10_65.npy,ok,672,672,51,
stu1_72.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu1_72.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu1_72.npy,ok,1439,1439,51,
stu6_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu6_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu6_70.npy,ok,1199,1199,51,
stu5_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu5_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu5_70.npy,ok,900,900,51,
stu3_64.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu3_64.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu3_64.npy,ok,1620,1615,51,
stu5_66.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu5_66.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu5_66.npy,ok,990,990,51,
val1235.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/val1235.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/val1235.npy,ok,300,300,51,
train3959.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/train3959.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/train3959.npy,ok,300,300,51,
stu3_59.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu3_59.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu3_59.npy,ok,180,180,51,
stu6_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu6_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu6_67.npy,ok,1275,1275,51,
test2319.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/test2319.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/test2319.npy,ok,240,232,51,
stu4_62.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu4_62.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu4_62.npy,ok,1619,1619,51,
stu2_72.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu2_72.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu2_72.npy,ok,779,779,51,
train3944.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/train3944.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/train3944.npy,ok,298,298,51,
stu2_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu2_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu2_69.npy,ok,1950,1950,51,
val1250.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/val1250.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/val1250.npy,ok,300,300,51,
stu5_64.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu5_64.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu5_64.npy,ok,689,689,51,
stu1_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu1_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu1_71.npy,ok,900,884,51,
stu6_59.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu6_59.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu6_59.npy,ok,480,480,51,
stu9_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu9_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu9_69.npy,ok,2550,2550,51,
stu10_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu10_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu10_71.npy,ok,432,432,51,
val1256.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/val1256.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/val1256.npy,ok,300,300,51,
test2326.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/test2326.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/test2326.npy,ok,300,300,51,
stu3_72.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu3_72.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu3_72.npy,ok,300,300,51,
stu8_68.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu8_68.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu8_68.npy,ok,275,275,51,
stu2_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu2_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu2_70.npy,ok,1499,1499,51,
stu4_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu4_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu4_67.npy,ok,1289,1289,51,
stu1_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu1_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu1_69.npy,ok,575,575,51,
stu3_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu3_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu3_71.npy,ok,330,330,51,
stu8_66.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu8_66.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu8_66.npy,ok,719,719,51,
stu7_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu7_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu7_69.npy,ok,1109,1109,51,
train3951.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/train3951.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/train3951.npy,ok,300,300,51,
stu9_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu9_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu9_70.npy,ok,384,384,51,
stu10_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu10_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu10_70.npy,ok,456,456,51,
stu2_68.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu2_68.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu2_68.npy,ok,1438,1438,51,
stu9_68.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu9_68.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu9_68.npy,ok,1350,1350,51,
test2299.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/test2299.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/test2299.npy,ok,300,300,51,
test2309.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/test2309.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/test2309.npy,ok,300,300,51,
stu7_68.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu7_68.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu7_68.npy,ok,900,900,51,
stu8_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu8_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu8_67.npy,ok,330,330,51,
val1258.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/val1258.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/val1258.npy,ok,300,300,51,
stu3_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu3_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu3_69.npy,ok,450,450,51,
test2318.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/test2318.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/test2318.npy,ok,300,300,51,
stu3_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu3_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu3_70.npy,ok,500,500,51,
stu3_60.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu3_60.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu3_60.npy,ok,210,210,51,
stu6_60.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu6_60.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu6_60.npy,ok,1740,1740,51,
stu5_63.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu5_63.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu5_63.npy,ok,960,960,51,
stu3_68.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu3_68.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu3_68.npy,ok,1499,1499,51,
stu2_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu2_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu2_67.npy,ok,1470,1470,51,
stu10_66.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu10_66.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu10_66.npy,ok,1229,1228,51,
stu3_63.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu3_63.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu3_63.npy,ok,390,390,51,
stu6_11.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu6_11.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu6_11.npy,ok,1199,1152,51,
stu6_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu6_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu6_71.npy,ok,300,300,51,
stu10_62.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu10_62.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu10_62.npy,ok,270,270,51,
stu6_64.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu6_64.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu6_64.npy,ok,510,509,51,
stu1_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu1_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu1_67.npy,ok,1079,1079,51,
test2317.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/test2317.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/test2317.npy,ok,300,300,51,
stu7_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu7_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu7_70.npy,ok,950,950,51,
stu4_72.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu4_72.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu4_72.npy,ok,600,600,51,
stu8_61.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu8_61.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu8_61.npy,ok,480,480,51,
stu8_60.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu8_60.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu8_60.npy,ok,1170,1168,51,
stu6_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu6_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu6_69.npy,ok,1618,1618,51,
test2295.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/test2295.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/test2295.npy,ok,100,100,51,
stu5_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu5_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu5_69.npy,ok,839,839,51,
stu7_62.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu7_62.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu7_62.npy,ok,745,745,51,
stu4_65.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu4_65.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu4_65.npy,ok,1260,1260,51,
stu7_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu7_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu7_71.npy,ok,1348,1348,51,
test2323.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/test2323.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/test2323.npy,ok,300,256,51,
stu3_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu3_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu3_67.npy,ok,660,660,51,
stu1_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu1_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu1_70.npy,ok,120,120,51,
stu5_65.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu5_65.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu5_65.npy,ok,1409,1409,51,
stu8_65.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu8_65.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu8_65.npy,ok,1859,1859,51,
stu4_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu4_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu4_71.npy,ok,2100,2100,51,
stu2_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu2_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu2_71.npy,ok,1498,1498,51,
train3932.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/train3932.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/train3932.npy,ok,300,300,51,
stu9_65.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu9_65.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu9_65.npy,ok,1648,1648,51,
stu5_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu5_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu5_67.npy,ok,1049,1049,51,
test2331.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/test2331.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/test2331.npy,ok,250,250,51,
stu6_66.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu6_66.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu6_66.npy,ok,1620,1620,51,
stu10_68.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu10_68.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu10_68.npy,ok,1678,1678,51,
stu9_66.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/video/train/stu9_66.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/pose_features/stu9_66.npy,ok,1800,1800,51,
